ДОМ.РФ АО 001Р-04R,RU000A0ZZ7C0,,,,,,39.39,,,,,,39.39,,,,,,39.39,,,,,,39.39,,,,,,39.39,,,,,,39.39,,,,,,39.39,,,,,,39.39,
Республика Саха (Якутия) об.10,RU000A0ZZ7E6,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,,18.82,,
КАМАЗ ПАО об. БО-07,RU000A0ZZ7G1,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,
КАМАЗ ПАО об. БО-08,RU000A0ZZ7H9,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,,,,,29.57,,
Дядя Дёнер ООО БО-П01,RU000A0ZZ7R8,,575.34,575.34,575.34,575.34,575.34,575.34,575.34,575.34,575.34,575.34,575.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО БCО 001P-08R,RU000A0ZZ7U2,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
КАМАЗ ПАО об. БО-10,RU000A0ZZ877,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,
КАМАЗ ПАО об. БО-09,RU000A0ZZ885,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,
КАМАЗ ПАО об. БО-11,RU000A0ZZ893,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,,,,,29.97,,
ПЮДМ ООО БО-П01,RU000A0ZZ8A2,,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,616.44,,,,,,,,,,,,,,,
Запсибкомбанк ПАО БO-П01,RU000A0ZZ8T2,,,13.61,,,13.61,,,13.61,,,13.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Краснодарский край 35002 обл.,RU000A0ZZ8X4,,,19.02,,,19.02,,,19.02,,,19.02,,19.02,,,19.02,,,,19.02,,19.02,,,19.02,,,19.02,,,19.02,,,19.02,,,19.02,,,19.02,,,19.02,,,19.02,,
ГТЛК БО 001P-10,RU000A0ZZ984,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,15.33,,
Сбербанк ПАО БCО 001P-11R,RU000A0ZZ992,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Самарская область 35014 обл.,RU000A0ZZ9P8,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,
РЖД БО 001Р-07R,RU000A0ZZ9R4,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,
Уралкалий ПАО ПБО-04-P,RU000A0ZZ9W4,,,,,,38.39,,,,,,38.39,,,,,,38.39,,,,,,38.39,,,,,,38.39,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО БCО 001P-09R,RU000A0ZZAJ9,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ГК ПИК ПАО БО-П06,RU000A0ZZAW2,,,,,,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ГК ПИК ПАО БО-П07,RU000A0ZZBJ7,,,,,,43.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО БО 001P-12R,RU000A0ZZBN9,,37.90,,,,,,37.90,,,,,,37.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
АО ЛК Европлан БО-08,RU000A0ZZBV2,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,
Томсккабель ООО об. 02,RU000A0ZZC22,,,,23.68,,23.68,,,,23.68,,,23.68,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,,,,,,,,,,,,,,
Красноярский край 35015 обл.,RU000A0ZZC48,,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84,,,18.84
ДОМ.РФ Ипотечный агент 05-002P,RU000A0ZZCH9,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91,,,11.91
ЛЕГЕНДА БО 001P-01,RU000A0ZZCV0,,,,24.08,,,24.08,,,24.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Концерн РОССИУМ ООО 001P-01,RU000A0ZZCX6,,,,,,,29.27,,,,,,29.27,,,,,,29.27,,,,,,29.27,,,,,,29.27,,,,,,29.27,,,,,,29.27,,,,,,29.27
Сбербанк ПАО ИОС 001P-14R,RU000A0ZZD88,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ЕАБР БО 001Р-01,RU000A0ZZDB0,,,,,,,29.67,,,,,,29.67,,,,,,29.67,,,,,,29.67,,,,,,29.67,,,,,,29.67,,,,,,29.67,,,,,,29.67
Сбербанк ПАО БCО 001P-13R,RU000A0ZZDM7,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО БО 001P-16R,RU000A0ZZE20,,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО БCО 001P-15R,RU000A0ZZE38,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,,,,,,,,,,,,,,,,,,,,,,,
Ярославская область 35016 обл.,RU000A0ZZEM5,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,,,19.82,
Газпром ПАО БО-07,RU000A0ZZER4,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39
Газпром ПАО БО-22,RU000A0ZZES2,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39
Газпром ПАО БО-23,RU000A0ZZET0,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39,,,,,,40.39
Сбербанк ПАО ИОС 001P-19R,RU000A0ZZEU8,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Альфа-Банк БО 002Р-01,RU000A0ZZEW4,,39.61,,,,,39.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-17R,RU000A0ZZFC3,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Центральная ППК П01-БО-02,RU000A0ZZFH2,,49.12,,,,,,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПР-Лизинг ООО БО 001Р-01,RU000A0ZZFP5,,28.67,,,28.67,,,28.67,,,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СУЭК-Финанс ООО БО 001Р-02R,RU000A0ZZG93,,41.39,,,,,,41.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Фольксваген Банк РУС Б 001P-02,RU000A0ZZGE7,,43.12,,,,,,43.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
РЖД ОАО БО 001Р-08R,RU000A0ZZGT5,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,
Банк ВТБ ПАО Б-1-8,RU000A0ZZH84,,19.95,,,19.95,,,19.95,,,19.95,,,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-20R,RU000A0ZZHD7,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,,,,,,,,,,,,,,,,,,,,,,,
ФПК Гарант-Инвест БО 001P-04,RU000A0ZZJZ6,,59.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Центр-инвест ПАО БО-001P-05,RU000A0ZZKP5,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-25R,RU000A0ZZKR1,,,,,,,,,,,,,,,,,,,,,47.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-21R,RU000A0ZZKS9,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Металлинвестбанк ПАО АКБ БО-03,RU000A0ZZL05,,,31.91,,,,,,31.91,,,,,,31.91,,,,,,31.91,,,,,,31.91,,,,,,31.91,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-22R,RU000A0ZZL54,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Красноярский край 35016 обл.,RU000A0ZZM87,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,
Сбербанк ПАО ИОС 001P-18R,RU000A0ZZMA3,,,,,,,,,,,,,,,,,,,,,47.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-23R,RU000A0ZZMB1,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Республика Саха (Якутия) об.11,RU000A0ZZNJ2,,22.31,,,22.31,,,,22.31,,22.31,,,22.31,,,22.31,,,22.31,,,22.31,,,22.31,,,22.31,,,22.31,,,22.31,,,22.31,,,22.31,,,22.31,,,22.31,,
Держава-Платформа БО-01Р-02,RU000A0ZZNL8,,,,,59.84,,,,,,59.84,,,,,,59.84,,,,,,59.84,,,,,,59.84,,,,,,,,,,,,,,,,,,,,
Инвестторгстрой ООО БО-01,RU000A0ZZNM6,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,
СК Легион ООО БО-01,RU000A0ZZNV7,,,,69.81,,,,,,69.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ДОМ.РФ Ипотечный агент 04-002P,RU000A0ZZNW5,,,10.79,,,10.79,,,10.79,,,,10.79,,,10.79,,,10.79,,,10.79,,,10.79,,,10.79,,,10.79,,,10.79,,,10.79,,,10.79,,,10.79,,,10.79,,,10.79
Сбербанк ПАО ИОС 001P-24R,RU000A0ZZP19,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО БО 001P-29R,RU000A0ZZP27,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-27R,RU000A0ZZP35,,,,,,,,,,,,,,,,,,,,,,47.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
Новосибирская область об. 19,RU000A0ZZPB4,,,,21.37,,,21.37,,,21.37,,,21.37,,,21.37,,,21.37,,,21.37,,,21.37,,,21.37,,,21.37,,,21.37,,,21.37,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-30R,RU000A0ZZPE8,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Россельхозбанк АО БО-06Р,RU000A0ZZPZ3,,,,44.88,,,,,,44.88,,,,,,44.88,,,,,,44.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-33R,RU000A0ZZQ18,,,,,,,,,,,,,,,,,,,,,,47.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
Светофор Групп ПАО БО-П01,RU000A0ZZQ59,,,,34.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Свердловская область 05,RU000A0ZZQH9,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,,,21.64,
Сбербанк ПАО ИОС 001P-31R,RU000A0ZZQK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,,,,,,,,,,,,,,,,,,,,,
ФСК ЕЭС ПАО БО 001P-01R,RU000A0ZZQN7,,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,21.69,,,,,,,,,,,,
Хабаровский край 07,RU000A0ZZQQ0,,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44
Банк ГПБ (АО) 001Р-01Р,RU000A0ZZQU2,,,,44.87,,,,,,44.87,,,,,,44.87,,,,,,44.87,,,,,,44.87,,,,,,44.87,,,,,,44.87,,,,,,,,,
Липецкая область 10,RU000A0ZZR33,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09,,,17.09
КонцессииТеплоснабжения ООО 03,RU000A0ZZR58,,,,84.77,,,,,,,,,,,,84.77,,,,,,,,,,,,84.77,,,,,,,,,,,,84.77,,,,,,,,,
АЛЬФА-БАНК АО БО 002Р-02,RU000A0ZZRB0,,,,44.87,,,,,,,44.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Федерал пассажир комп 001Р-04,RU000A0ZZRK1,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,
ЕАБР БО 001Р-02,RU000A0ZZRR6,,,,,44.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-35R,RU000A0ZZRU0,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
РЖД ОАО БО 001Р-09R,RU000A0ZZRY2,,,,31.76,,,,,,31.76,,,,,,31.76,,,,,,31.76,,,,,,31.76,,,,,,31.76,,,,,,31.76,,,,,,31.76,,,
Трансмашхолдинг АО ПБО-02,RU000A0ZZRZ9,,,,45.62,,,,,,45.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Держава-Платформа БО-01Р-03,RU000A0ZZS73,,,,,59.84,,,,,,59.84,,,,,,59.84,,,,,,59.84,,,,,,59.84,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-36R,RU000A0ZZSJ1,,,,,,,,,,,,,,,,,,,,,,,47.60,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-37R,RU000A0ZZSK9,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,
Камчатский край 01,RU000A0ZZSW4,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,,22.56,,
Уралкалий ПАО ПБО-05-P,RU000A0ZZT80,,,,,46.37,,,,,,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ТрансКомплектХолдинг AО БО-П2,RU000A0ZZTK7,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,
Федерал пассажир комп 001Р-05,RU000A0ZZTL5,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,,,,,32.86,,
Сбербанк ПАО ИОС 001P-28R,RU000A0ZZTW2,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-38R,RU000A0ZZTX0,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
РН БАНК АО БО-001Р-03,RU000A0ZZUK5,,,,,46.38,,,,,,46.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Банк ГПБ (АО) 001Р-02Р,RU000A0ZZUL3,,,,,45.12,,,,,,45.12,,,,,,45.12,,,,,,45.12,,,,,,45.12,,,,,,45.12,,,,,,45.12,,,,,,,,
Нижегородская область 35013,RU000A0ZZUT6,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,,17.31,,
Сбербанк ПАО ИОС 001P-39R,RU000A0ZZUX8,,,,,,,,,,,,,,,,,,,,,,,,47.60,,,,,,,,,,,,,,,,,,,,,,,,,
ХК Финанс ООО БО 001Р-02,RU000A0ZZUZ3,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ГТЛК БО 001P-12,RU000A0ZZV11,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,,24.68,,
ДОМ.РФ Ипотечный агент 06-002P,RU000A0ZZV86,,14.95,,,14.95,,,14.95,,,14.95,,,14.95,,,,14.95,,,14.95,,,14.95,,,14.95,,,14.95,,,14.95,,,14.95,,,14.95,,,14.95,,,14.95,,,14.95,
Россельхозбанк АО БО-07Р,RU000A0ZZVQ0,,,,,52.93,,,,,,52.93,,,,,,52.93,,,,,,52.93,,,,,,52.93,,,,,,52.93,,,,,,,52.93,,,,,,52.93,
Сбербанк ПАО ИОС 001P-41R,RU000A0ZZW51,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-42R,RU000A0ZZW69,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ИА БСПБ 2 ООО об. 01,RU000A0ZZW77,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,,,11.55,
Концессии водснаб Саратов 01,RU000A0ZZWQ8,,,,,,84.77,,,,,,,,,,,,84.77,,,,,,,,,,,,84.77,,,,,,,,,,,,84.77,,,,,,,
Сбербанк ПАО ИОС 001P-44R,RU000A0ZZWX4,,,,,,,,,,,,,,,,,,,,,,,,47.60,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-45R,RU000A0ZZWY2,,,,,,,,,,,,,,,,,,,,,,,,26.09,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО 001P-52R,RU000A0ZZWZ9,,42.13,,,,,,42.13,,,,,,42.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
РЖД ОАО БО 001Р-10R,RU000A0ZZX19,,,,,,43.63,,,,,,43.63,,,,,,43.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПР-Лизинг ООО БО 001Р-02,RU000A0ZZX35,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ИНГРАД ПАО БО 001P-02,RU000A0ZZXD4,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,
РЖД ОАО БО 001Р-11R,RU000A0ZZXL7,,,,,43.63,,,,,,43.63,,,,,,43.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ГПБ (АО) БО 001Р-03Р,RU000A0ZZXM5,,,,,,44.87,,,,,,44.87,,,,,,44.87,,,,,,44.87,,,,,,,,,,,,,,,,,,,,,,,,,
Кредит Европа Банк АО 001Р-02,RU000A0ZZXP8,,,,,,37.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО 001P-50R,RU000A0ZZXS2,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,43.88,,,,
ВсеИнструменты.ру ООО БО-01,RU000A0ZZXT0,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Кировская область 35001,RU000A0ZZXZ7,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,,,21.19,
Сбербанк ПАО ИОС 001P-47R,RU000A0ZZY83,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
Калужская сбытовая комп 1P 01,RU000A0ZZYL5,,,,,,64.82,,,,,,64.82,,,,,,64.82,,,,,,64.82,,,,,,64.82,,,,,,64.82,,,,,,,,,,,,,
Ресурсосбережение ХМАО об. 01,RU000A0ZZYS0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.14,,,,,,,,,,,,,
СФО ТКБ МСП 1 ООО об. 01,RU000A0ZZYV4,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
ДОМ.РФ Ипотечный агент 08-002P,RU000A0ZZZ09,,,14.94,,,14.94,,,14.94,,,,14.94,,,14.94,,,14.94,,,14.94,,,14.94,,,14.94,,,14.94,,,14.94,,,14.94,,,14.94,,,14.94,,,14.94,,,14.94
Нижнекамскнефтехим об. 001Р-01,RU000A0ZZZ17,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,
РосДорБанк ПАО об. 02,RU000A0ZZZ25,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,
Сбербанк ПАО ИОС 001P-46R,RU000A0ZZZ41,,,,,,,,,,,,,,,,,,,,,,,,47.60,,,,,,,,,,,,,,,,,,,,,,,,,
ДОМ.РФ Ипотечный агент 07-002P,RU000A0ZZZ58,,,0.00,,,0.00,,,0.00,,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00
АЛЬФА-БАНК АО БО 002Р-03,RU000A0ZZZ66,,,,,,46.13,,,,,,46.13,,,,,,46.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Совкомбанк лизинг об. БО-П01,RU000A0ZZZN8,,,25.80,,,25.80,,,25.80,,,25.80,,,25.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ВЭБ.РФ ПБО-001Р-12,RU000A0ZZZP3,,,22.79,,,22.79,,,22.79,,,22.79,,,22.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СФО МОС МСП 1 об. 01,RU000A0ZZZQ1,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
СофтЛайн Трейд 001P-02,RU000A0ZZZU3,,,,,,54.85,,,,,,54.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Республика Карелия 35019,RU000A0ZZZV1,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,,,21.07,
Концерн РОССИУМ ООО 001P-02,RU000A0ZZZY5,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,
ГК Самолет БО-П04,RU000A0ZZZZ2,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,
Автодор ГК БО-002Р-01,RU000A100030,,,,,,30.22,,,,,,30.22,,,,,,30.22,,,,,,30.22,,,,,,30.22,,,,,,30.22,,,,,,30.22,,,,,,30.22,
Автодор ГК БО-002Р-02,RU000A100048,,,,,,36.15,,,,,,36.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Банк ГПБ (АО) 001Р-04Р,RU000A1000A0,,,,,,164.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
РОСНАНО АО БО-П01,RU000A1000H5,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,,,,,,,,
Сбербанк ПАО ИОС 001P-48R,RU000A1000J1,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,
Ред Софт ООО БО 001Р-02,RU000A1000V6,,33.66,,,33.66,,,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-53R,RU000A100188,,,,,,,,,,,,,,,,,,,,,,,,,26.09,,,,,,,,,,,,,,,,,,,,,,,,
Сбербанк ПАО ИОС 001P-54R,RU000A100196,,,,,,,,,,,,,,,,,,,,,,,,,47.60,,,,,,,,,,,,,,,,,,,,,,,,
